name,price,happyHour,rating,numRatings,categories,lat,long,checkins,url,fs_url
Hanabi,$$,False,,,Japanese Restaurant,40.8475393283,-73.9703850081,111,http://www.hanabinj.com,https://foursquare.com/v/hanabi/50f74b7be4b06f5436f9211e
Dora Dora - 도라 도라,$$,False,,,Korean Restaurant,40.850175,-73.970294,346,,https://foursquare.com/v/dora-dora--%EB%8F%84%EB%9D%BC-%EB%8F%84%EB%9D%BC/4be9ec19a9900f4764f41540
Reynold's Bar,$,False,5.92,32,Dive Bar,40.849503149,-73.936415525,510,,https://foursquare.com/v/reynolds-bar-new-york-ny/4a3c88c5f964a5209ea11fe3
Uptown Social,$$$,True,6.82,93,Cocktail Bar,40.8643565111,-73.9269032307,658,,https://foursquare.com/v/uptown-social/5164e4cce4b04e0fe2d95218
809 Lounge,$$,False,7.75,153,Lounge,40.862018,-73.925207,1755,http://809lounge.com,https://foursquare.com/v/809-lounge/4b02fd24f964a520b04b22e3
in my bathtub,,False,,,Strip Club,40.8555709518,-73.867832793,150,,https://foursquare.com/v/in-my-bathtub/4d2b9b26342d6dcb1a8f17cb
Three Wise Monks,$,True,8.27,158,Bar,40.8815367915,-74.1125344762,1318,http://www.threewisemonks.com,https://foursquare.com/v/three-wise-monks-garfield-nj/4f5c01b2e4b008b156e06213
The Cottage Bar,$,False,7.11,212,Pub,40.8859181166,-74.0126576783,2406,,https://foursquare.com/v/the-cottage-bar/4b6fa3ddf964a520c3f82ce3
나가수노래방,$$,False,,,Karaoke Bar,40.8518070041,-73.9954134365,109,,https://foursquare.com/v/%EB%82%98%EA%B0%80%EC%88%98%EB%85%B8%EB%9E%98%EB%B0%A9/4efe647d9adffb90cbae5f58
Local Battles Gaming Center,$,False,,,Gaming Cafe,40.8394796579,-73.9816761017,390,http://www.localbattles.com,https://foursquare.com/v/local-battles-gaming-center/4c4d9348f53d0f47b12938a5
19금 포차,$$,False,,,Bar,40.847497,-73.970469,63,,https://foursquare.com/v/19%EA%B8%88-%ED%8F%AC%EC%B0%A8/519700fa498e75b318d88822
The Muriel,$$$,False,,,Cocktail Bar,40.8527689486,-73.9322134102,419,,https://foursquare.com/v/the-muriel/5047b7dfe4b0c03894a5fd01
Mia Sushi & Steakhouse,$$$$,True,6.88,75,Lounge,40.8518915159,-73.9316106404,723,,https://foursquare.com/v/mia-sushi--steakhouse/4f91e191e4b0c9a2aa2901c6
Bronx Alehouse,$$,True,9.41,1232,Bar,40.8846893529,-73.8997070972,11740,http://www.bronxalehouse.com,https://foursquare.com/v/bronx-alehouse/4acec156f964a520d3d120e3
Silhouette Restaurant & Lounge,$$,True,7.66,82,Latin American Restaurant,40.8806837309,-73.9027386465,859,http://www.silhouetteny.com,https://foursquare.com/v/silhouette-restaurant--lounge/4e8b34c561afcc24d9a236ca
Williamsbridge Tavern,$$,False,,,Bar,40.84628906,-73.84793,215,,https://foursquare.com/v/williamsbridge-tavern/4baebd69f964a520cad33be3
Vivienne's Bar,$,True,,,Dive Bar,40.8479082584,-73.8313311,478,,https://foursquare.com/v/viviennes-bar/4bc12e6374a9a5936a88d1f6
Yankees Fan Central,$,True,,,Sports Bar,40.8479156494,-74.0888290405,4,,https://foursquare.com/v/yankees-fan-central/533b452d498efe54966193c5
21 North,,False,7.46,23,Moving Target,40.8680071456,-74.1169448172,471,,https://foursquare.com/v/21-north-clifton-nj/4fe0bd4ee4b0518a41b8cbcd
Satin Dolls,,False,8.28,126,Strip Club,40.8826310134,-74.0668650217,1383,,https://foursquare.com/v/satin-dolls/4b959ca8f964a52023ac34e3
Super-hi Food and Liquor,,False,,,Wine Bar,40.866206,-74.022831,8,,https://foursquare.com/v/superhi-food-and-liquor/4f323a4919836c91c7c2c0a3
Westside Tavern,$$,False,,,Bar,40.8582478797,-74.0283110036,164,,https://foursquare.com/v/westside-tavern/4d03d30cdc45a0938883e6c6
Blades Brewery,$$,True,,,Brewery,40.850284487,-74.0197557712,148,,https://foursquare.com/v/blades-brewery/4fea6940e4b073076fa7be51
Bolero Snort Brewery,$$,False,,,Brewery,40.8574480541,-74.0211271589,188,,https://foursquare.com/v/bolero-snort-brewery/4c8ae62c6418a143a283e4ce
K Pop 노래방,$$,False,,,Karaoke Bar,40.8511361,-74.0027990973,27,,https://foursquare.com/v/k-pop-%EB%85%B8%EB%9E%98%EB%B0%A9/50d7c184e4b0dbf30fe54a8b
M Lounge,$$$,False,,,Lounge,40.844429,-74.005327,46,,https://foursquare.com/v/m-lounge/520f07e111d21d65b76b29b9
Monkey Room,$$,True,7.58,158,Bar,40.854935,-73.93711,2085,,https://foursquare.com/v/monkey-room/419d3780f964a5202c1e1fe3
La Nueva España Restaurant,$$$,False,,,Latin American Restaurant,40.8443299667,-73.93756515,256,http://facebook.com/profile.php?id=120834214600472&refid=60,https://foursquare.com/v/la-nueva-espa%C3%B1a-restaurant/4d377465d60c6dcb5d046ebc
P & K's Grille,$$,False,8.58,239,Sports Bar,40.878299262,-73.9033770561,1868,,https://foursquare.com/v/p--ks-grille/4bfeb342ca1920a1d5b1eb81
Acr Wines and Liquors,,False,,,Wine Bar,40.84589,-73.8665,18,,https://foursquare.com/v/acr-wines-and-liquors/4f328f6319836c91c7e3b78c
Gallifrey,,False,,,Speakeasy,40.839695299,-73.8609530973,32,,https://foursquare.com/v/gallifrey/50564a67e4b07ab78dff3f36
My Sofa,,False,,,Other Nightlife,40.8779258776,-74.0773225941,294,,https://foursquare.com/v/my-sofa/4eacbc638b8181aef7d381e2
Gabriel's Bar and Grille,$$,False,,,American Restaurant,40.8604786627,-74.0673029423,201,,https://foursquare.com/v/gabriels-bar-and-grille/4c1ea302fcf8c9b61c9aad0b
THE MAN CAVE,$$$,True,,,Speakeasy,40.8737042713,-74.0475947286,113,,https://foursquare.com/v/the-man-cave/4c7db34c8da18cfa775da0ce
General Poor's Tavern,$$,True,7.87,147,Bar,40.8795538816,-74.0441523742,1894,http://www.generalpoors.net,https://foursquare.com/v/general-poors-tavern/4ba43bb7f964a5207e8e38e3
Cozy Tavern,$$,False,,,Bar,40.8692832428,-74.0220739271,294,,https://foursquare.com/v/cozy-tavern/4c978c486b35a143c00137dc
Janbeer,$$,False,7.11,58,Bar,40.8475,-73.970537,619,,https://foursquare.com/v/janbeer/4e866f90f5b9b2d54054c9cc
Yahoo Karaoke,$$,False,,,Karaoke Bar,40.846593,-73.99911066,64,,https://foursquare.com/v/yahoo-karaoke/4ccc8f8fc0378cfa10948748
The Height Bar,$$,False,,,Bar,40.8424693915,-73.9352387124,264,,https://foursquare.com/v/the-height-bar/50ca5db5e4b0a8af760488bf
Da Heights Lounge,$$$,False,,,Lounge,40.8451512124,-73.9380171267,798,,https://foursquare.com/v/da-heights-lounge/500c6444e4b0e68938acc1d9
South Beach Restaurant & Lounge,$$,True,6.25,79,Lounge,40.8483923284,-73.9343891067,625,,https://foursquare.com/v/south-beach-restaurant--lounge/4f9fdc59e4b0410091f42f1c
Budda Restaurant & Lounge,$$$,False,6.24,20,Nightclub,40.8403062278,-73.9215871649,127,,https://foursquare.com/v/budda-restaurant--lounge/4e8e8a9d6c254835944b0c0b
Dyckman Bar,$$,True,6.83,251,Cocktail Bar,40.8656594224,-73.9275169373,2600,http://www.dyckmanbar.com,https://foursquare.com/v/dyckman-bar/4dd5bed77d8b322663c7a305
Casa de Bubbles,,False,,,Strip Club,40.8762321723,-73.8315595025,883,,https://foursquare.com/v/casa-de-bubbles/4ed841179911a3e78aa50620
7th St. Cafe,$$$,False,,,Speakeasy,40.837309,-74.0890282,231,,https://foursquare.com/v/7th-st-cafe/4c017e450bce20a163daf6c6
Shakers,,False,,,Other Nightlife,40.8338195585,-74.0888866294,304,http://www.shakersgogo.com,https://foursquare.com/v/shakers/4bf0b9c9f45ec928ba2f943c
...,$$$,True,,,Speakeasy,40.8421676075,-74.085989951,3,,https://foursquare.com/v/carlstadt-nj/4f6eae7ae4b0a4e210cfc1d5
RISE Lodi,$$,False,6.71,222,Nightclub,40.8738465126,-74.0871945157,2913,,https://foursquare.com/v/rise-lodi/4bccee4c8920b7134e0f9fdc
The Crow's Nest,$$,False,7.06,159,American Restaurant,40.8751889603,-74.0640425827,1807,http://www.crowsnest.com,https://foursquare.com/v/the-crows-nest/4bc6484b51b376b0d8521b6f
Freaky Frank's,$,True,,,Dive Bar,40.8445977284,-74.0446285703,1,,https://foursquare.com/v/freaky-franks/535c3a9b498e042282ddecc6
Van Olst Tiki Bar,$$,True,,,Wine Bar,40.87380896,-74.0478242166,577,,https://foursquare.com/v/van-olst-tiki-bar/4e35dc5de4cd9aba7cc99ab4
Andy's Corner Bar,$$,False,7.26,129,Bar,40.8728528075,-74.0214542248,1750,http://www.andyscornerbar.com,https://foursquare.com/v/andys-corner-bar/451ad4f2f964a5206a3a1fe3
Rusty Kale's Pub,$,True,6.4,67,Pub,40.8438626084,-73.9674818516,769,,https://foursquare.com/v/rusty-kales-pub/4ace8856f964a52012d120e3
Glen Lounge At Glenpointe Center,$$,True,5.9,45,Bar,40.8715660376,-74.005060074,508,,https://foursquare.com/v/glen-lounge-at-glenpointe-center/4bad6162f964a5200c4c3be3
Whiskey Pete's Bar & Cafe,$,False,,,Sports Bar,40.828021,-73.986525,1453,,https://foursquare.com/v/whiskey-petes-bar--cafe/4d098c92e023224b01a75bd2
La Marina NYC,$$$,True,8.27,411,Lounge,40.8687830989,-73.9320874214,3951,http://www.lamarinanyc.com,https://foursquare.com/v/la-marina-nyc/4faad0484fc68152ec7e368c
Indian Road Cafe,$$,False,9.22,662,American Restaurant,40.87291084,-73.918512,6107,http://www.indianroadcafe.com,https://foursquare.com/thetipsycow1
Papasito Mexican Grill And Agave Bar,$$$$,True,6.5,318,Bar,40.865874468,-73.927592127,2904,,https://foursquare.com/v/papasito-mexican-grill-and-agave-bar/4c312226a0ced13ad939136e
Maduro Cigars,,False,,,Smoke Shop,40.8433189392,-73.8856201172,3,,https://foursquare.com/v/maduro-cigars/535e8432498ec6eb76d85da7
Archer Sports Bar,$,True,,,Sports Bar,40.838125,-73.863491377,132,,https://foursquare.com/v/archer-sports-bar/4e8249980aafa751a4a6317d
The Golden Palace,,False,,,Other Nightlife,40.8353353241,-73.8554686932,24,,https://foursquare.com/v/the-golden-palace/4f24c449e4b067a327366afe
Eastwood Manor,,False,6.97,47,Other Nightlife,40.8763455575,-73.8462568477,845,http://www.eastwoodmanor.com,https://foursquare.com/v/eastwood-manor/4c42859ad7fad13a165f09da
Doyle's Pub,$$,True,,,Bar,40.8483644959,-73.8553653208,354,,https://foursquare.com/v/doyles-pub/4c2d2cfee116e21e7a308e60
Suzy's Stout Haus,,True,,,Strip Club,40.8370770287,-74.100894928,184,,https://foursquare.com/v/suzys-stout-haus/506748a6e0e2daa6cbe1491a
Blackjack Mulligan's Public House,$$,True,7.73,108,Bar,40.8698459267,-74.0972471237,844,http://blackjackmulligans.com,https://foursquare.com/blackjackmullig
The Rock Bar & Grill,$$,True,7.33,250,Bar,40.8398794112,-74.1342777014,3251,,https://foursquare.com/v/the-rock-bar--grill/4b832fc3f964a52065fc30e3
Bugsy's Bar East,$$$,False,,,Speakeasy,40.869,-74.06815,242,,https://foursquare.com/v/bugsys-bar-east/5038b110e4b0a9cf5927266d
Colonial Bar & Liquors,$$,False,,,Bar,40.8401315657,-74.005674091,541,,https://foursquare.com/v/colonial-bar--liquors/4d9fdac0c41ca143802b3ba3
Legends,$$,False,,,Bar,40.840281,-73.998242,934,,https://foursquare.com/v/legends/4b63a675f964a520b6892ae3
Raku Izakaya,$$,False,7.51,196,Japanese Restaurant,40.8513778,-73.970604,2203,,https://foursquare.com/v/raku-izakaya-fort-lee-nj/4baed85ff964a52096dc3be3
Inwood Local,$$,True,8.71,341,Wine Bar,40.868073,-73.92065391,3259,,https://foursquare.com/v/inwood-local/4d9f1c39daf0dcb397f7a8a3
District 12,$$,True,7.6,156,Cocktail Bar,40.8669913341,-73.922402381,1036,,https://foursquare.com/v/district-12/519db35c498e23bb24eb1e90
Apt 78,$$,True,8.38,407,Bar,40.856914,-73.932376,3306,,https://foursquare.com/v/apt-78/4d135d85d0fda093907cb257
Beso Lounge,$$$,True,7.15,43,Lounge,40.872493071,-73.8784791925,1306,,https://foursquare.com/v/beso-lounge/4cf0c3997bf3b60c0bba5b7f
Gun Hill Brewery,$,True,6.72,30,Brewery,40.8720063082,-73.8556237518,102,http://gunhillbrewing.com,https://foursquare.com/v/gun-hill-brewery/51aa0448498eae4438b5eb38
Deja Vu,$$,False,7.41,16,Bar,40.8640057235,-74.1039371676,121,,https://foursquare.com/v/deja-vu/4deb0707b0fb8293f7e5d524
Maggie's Bar and Restaurant,$$,False,,,Bar,40.8386318839,-74.0911121659,596,http://www.maggiesirishpub.com,https://foursquare.com/v/maggies-bar-and-restaurant/4c032b07310fc9b64b9fc561
Twins Go-Go Lounge,$$$,False,7.17,45,Strip Club,40.8629589821,-74.0961367341,471,http://twinsgogolounge.com,https://foursquare.com/v/twins-gogo-lounge/4dacce148154e1a040e003b8
Transfer Station,,False,,,Other Nightlife,40.840516,-74.052561,355,,https://foursquare.com/v/transfer-station-moonachie-nj/4f49b389e4b0b8ab47c6c685
101 Pub,$$,True,7.96,202,Bar,40.8684160437,-74.0223321358,2169,,https://foursquare.com/v/101-pub/4ba19d8df964a52006c437e3
Waterside On The Hudson,$$$,False,6.44,87,Lounge,40.7948910518,-73.9939041327,1133,,https://foursquare.com/v/waterside-on-the-hudson/4fac7ff0e4b08541e8f12653
New York Wing Factory,$$,False,7.15,78,Wings Joint,40.8499979557,-73.9704538824,542,http://nywingfactory.com,https://foursquare.com/v/new-york-wing-factory/5287fb45498ea6c480c2e7a2
Field MVP Club Lounge,$$$,False,,,Lounge,40.8295250779,-73.9269893428,33,,https://foursquare.com/v/field-mvp-club-lounge/5342c35f11d24c9299cebae2
Locksmith Bar,$$,True,8.93,409,Bar,40.8572431468,-73.9321617443,4493,,https://foursquare.com/v/locksmith-bar/4a89fe91f964a5209b0920e3
Castro Bar,$$,True,,,Bar,40.86173784,-73.9250661617,152,,https://foursquare.com/v/castro-bar/532b8820498e7cdf4e66b85a
Salsa Con Fuego,$$,False,7.42,59,Latin American Restaurant,40.8625938475,-73.9115803962,313,http://www.salsaconfuego.com,https://foursquare.com/v/salsa-con-fuego/50bd5089e4b0e53ea372c8ec
South of France,$$,False,,,Bar,40.8319978098,-73.8664660613,120,,https://foursquare.com/v/south-of-france/4c0703970e0a2d7f98ccec0c
The New York Botanical Gardens - The Rock Garden,$,False,5.91,64,Beer Garden,40.8644585933,-73.8824558258,1386,,https://foursquare.com/v/the-new-york-botanical-gardens--the-rock-garden/4beec73de24d20a1fd557314
i am at final fantasy x hq,$$$,False,,,Lounge,40.8671684265,-73.8689041138,44,,https://foursquare.com/v/i-am-at-final-fantasy-x-hq/52da1f10498e53fc3e0554e7
Step In Lounge and Restaurant,$$$,False,,,Lounge,40.8340188789,-73.861027753,23,,https://foursquare.com/v/step-in-lounge-and-restaurant/509d8986e4b00baa8c1a0c98
TGI Fridays,$$,False,6.12,427,American Restaurant,40.86348493,-73.83413315,4149,http://tgifridays.com,https://foursquare.com/v/tgi-fridays-bronx-ny/4ac18d7ff964a5207a9720e3
El Son Caribeno Restaurant & Bar,$$,False,,,Bar,40.8358162217,-73.840530814,5,,https://foursquare.com/v/el-son-caribeno-restaurant--bar/5227a9c311d29a4d82f71fc9
Gleasons Cafe,$$,False,6.02,49,Bar,40.854373,-73.843423,547,,https://foursquare.com/v/gleasons-cafe/4b9c7dc7f964a520336c36e3
Edgewater Wine and Spirits,$$,False,6.39,77,Hookah Bar,40.8139725551,-73.9831607609,860,,https://foursquare.com/v/edgewater-wine-and-spirits/4b897addf964a520533a32e3
S&R's Love Shack,,True,,,Strip Club,40.8261489868,-74.0068283081,20,,https://foursquare.com/v/srs-love-shack-ridgefield-nj/4ecb585ff5b90c1c33333db2
El Carretero,$,False,,,Sports Bar,40.798696972,-74.0088703906,117,,https://foursquare.com/v/el-carretero/4c06ac0ca0129c74b45fd2c9
El Morocco,$$,True,6.99,178,Nightclub,40.8261504612,-73.9503747225,1860,http://elmorocconyc.com,https://foursquare.com/v/el-morocco/4be7a8b1d837c9b6ed79a406
Tonelli Cafe & Bar,$$,False,8.75,270,Italian Restaurant,40.829249418,-73.9484013842,2664,,https://foursquare.com/v/tonelli-cafe--bar/4ba02868f964a520615e37e3
Buddha Beer Bar,$$,True,8.9,400,Bar,40.8573018493,-73.9321410656,3577,http://www.buddhabeerbar.com,https://foursquare.com/buddhabeerbar
Lucky 7 Tapas Bar,$$,True,7.19,110,Bar,40.8505203139,-73.9330630255,1034,,https://foursquare.com/v/lucky-7-tapas-bar/4e8d32ebb803ca3dfcbd112e
Tommy Bahama's Bar,$$,False,7.52,47,Bar,40.8289756304,-73.9277744293,722,,https://foursquare.com/v/tommy-bahamas-bar/4bf1ec69324cc9b672a5cc92
Stadium Pizza,$$,False,7.25,54,Bar,40.825573,-73.926574,690,,https://foursquare.com/v/stadium-pizza/4ac159f9f964a520dc9620e3
Yankee Bar & Grill,$$,True,7.11,61,Bar,40.827305,-73.926246,725,,https://foursquare.com/v/yankee-bar--grill/4dcdae3a7d8b975f18bbcffd
Howl At The Moon,$,False,6.45,196,Pub,40.857632,-73.886506,2025,,https://foursquare.com/v/howl-at-the-moon/4a73de62f964a5208fdd1fe3
L & V's Humble Abode,$$$,True,,,Nightclub,40.8590037208,-73.8848300054,18,,https://foursquare.com/v/l--vs-humble-abode/5363adc1498e4036c4ba0c6d
Mugz,$$,False,7.17,102,Bar,40.8573364818,-73.8859784125,1310,,https://foursquare.com/v/mugz/4a47aecff964a520f2a91fe3
Istanbul Cafe,,False,,,Hookah Bar,40.8474656523,-73.8675054674,65,,https://foursquare.com/v/istanbul-cafe/4ef56f65a69dea74f915b704
Pinstripes Bar And Grill,$$,True,,,Bar,40.8312486386,-73.8510638308,74,,https://foursquare.com/v/pinstripes-bar-and-grill/51aea671e4b0dccec4f98c1e
NYPD - 45th Precinct IDTU,,False,,,Brewery,40.8307980664,-73.8272976997,10,,https://foursquare.com/v/nypd--45th-precinct-idtu/530af37b498e151fbdda0173
Legacy Bar,$$,True,5.96,26,Bar,40.8418070394,-73.8432761147,304,,https://foursquare.com/v/legacy-bar/4d687ef46297721e8fcabcb5
Riverside Bar and Grill,$$,False,6.89,76,American Restaurant,40.8354656568,-74.1250770073,919,http://www.riversidebargrill.com,https://foursquare.com/v/riverside-bar-and-grill/4b6522f3f964a520d1e52ae3
The Heights Bar and Grill,$$,True,5.94,155,Bar,40.8602800833,-74.08008506,1888,http://heightsbarandgrill.com,https://foursquare.com/v/the-heights-bar-and-grill/4bb53fce46d4a59313d0c4c0
The Balcony Restaurant and Lounge,$$$,False,,,Restaurant,40.8390491113,-74.0947429461,616,http://www.thebalconylounge.com,https://foursquare.com/balconylounge
Coca Cola,,False,,,Office,40.833903,-74.058061,93,,https://foursquare.com/v/coca-cola/4bc44c7e4cdfc9b650679821
908 Lounge,$$$,False,,,Speakeasy,40.8289896506,-73.9794876754,583,,https://foursquare.com/v/908-lounge/4f3f13e0e4b0c47356b4e89c
Sal's Trattoria & Pizzeria Lounge,$$,False,6.53,75,Italian Restaurant,40.7904356684,-74.015245615,653,http://www.facebook.com/salspizzawny,https://foursquare.com/v/sals-trattoria--pizzeria-lounge/4c5b55917f661b8ddcc1451c
JaYuIn - 자유인,$$,True,7.34,116,Bar,40.8491365977,-73.9968022149,1453,,https://foursquare.com/v/jayuin--%EC%9E%90%EC%9C%A0%EC%9D%B8/4af39e9df964a520f4ee21e3
Lost Boys MC,,False,,,Other Nightlife,40.810818258,-74.0145111265,19,,https://foursquare.com/v/lost-boys-mc/4fdd6a6de4b06f69853c1c41
Harlem's Floridita,$$,False,6.9,89,Cuban Restaurant,40.8180046082,-73.9609680176,509,http://harlemsfloridita.com,https://foursquare.com/v/harlems-floridita/50cd10ffe4b0981e0a1a1c9e
G Bar,$$,True,7.34,98,Karaoke Bar,40.819380781,-73.9270926774,836,,https://foursquare.com/v/g-bar/4c831b9adc018cfa9a53d66c
Le Chéile,$$,False,8.64,452,Café,40.8513778822,-73.9400804043,4169,http://www.lecheilenyc.com,https://foursquare.com/v/le-ch%C3%A9ile/4e77e40118387f865961f673
Platinum Pleasures,$,False,,,Sports Bar,40.816000224,-73.8935634722,53,,https://foursquare.com/v/platinum-pleasures/505d49a5e4b08ab5c263d9b0
Malibu Terrace Deck,$$,False,6.61,105,Bar,40.8284885409,-73.9262723923,1177,,https://foursquare.com/v/malibu-terrace-deck/4bf044213a002d7fb1e785a4
The Dungeon,$,False,,,Sports Bar,40.8573734908,-73.8869947472,294,,https://foursquare.com/v/the-dungeon/51ae4158498efa56b0207494
SiscoVanilla's Lab,,True,,,Other Nightlife,40.8174858093,-73.8576049805,25,,https://foursquare.com/v/siscovanillas-lab-bronx-ny/5114271fe4b015c9fbfbfc94
Ling's Domain,$$$,False,,,Lounge,40.8595012795,-73.8557386099,748,,https://foursquare.com/v/lings-domain/4f2b3d85e4b06f8245f8f320
Throggs Neck Clipper,$$,True,5.62,75,Bar,40.8290380325,-73.8243856064,684,http://lovethebooze.com,https://foursquare.com/v/throggs-neck-clipper/4b477f53f964a5200b3426e3
Jimmy Ryan's,$$,True,5.83,116,Dive Bar,40.8440734181,-73.8301925192,1165,,https://foursquare.com/v/jimmy-ryans/4a98d51af964a520492d20e3
le trapeze,$$$,False,,,Lounge,40.8145523071,-73.8360214233,3,,https://foursquare.com/v/le-trapeze/4f418974e4b029502a4c52f5
Uno Chicago Grill,$,False,7.5,354,American Restaurant,40.8306665152,-74.1395397331,3500,http://www.unos.com,https://foursquare.com/v/uno-chicago-grill-clifton-nj/4ada577af964a520932121e3
Renaissance Meadowlands Concierge Lounge,$$$,False,,,Hotel Bar,40.8111783029,-74.1034698486,44,,https://foursquare.com/v/renaissance-meadowlands-concierge-lounge/4e5ccbd062e1ef715a50731a
Railroad Café,$$,False,6.53,94,Bar,40.828445674,-74.1001689103,874,http://www.restaurantpassion.com,https://foursquare.com/v/railroad-caf%C3%A9/4bad4a4bf964a5209b423be3
Stiletto,$$$,False,,,Strip Club,40.828762796,-74.0812175046,420,http://www.laceclubs.com,https://foursquare.com/v/stiletto/4c353d0b16adc9280099c69c
Weehawken Elks,$$,False,,,Bar,40.7794423001,-74.012324859,288,,https://foursquare.com/v/weehawken-elks/4c744da42db5236ab4fbb979
705 Lounge,,False,,,Bar,40.8289576286,-73.9796368959,603,,https://foursquare.com/v/705-lounge/4f27b226e4b015cb4e0dccba
Tonnelle Wine & Liquors,$$,False,,,Karaoke Bar,40.8104210506,-74.0130593559,262,http://www.tonnelleliquors.com,https://foursquare.com/v/tonnelle-wine--liquors/4cc36edbb2beb1f762b9164c
Paddy's,$$,True,7.43,130,Bar,40.8146035208,-73.9589974592,1558,,https://foursquare.com/v/paddys/4b2dc392f964a52028db24e3
The Hudson River Cafe,$$$,False,8.6,432,American Restaurant,40.82013,-73.959088,4233,,https://foursquare.com/v/the-hudson-river-cafe-new-york-ny/4a3d29e6f964a520e6a11fe3
Harlem BBQ,$$,False,6.55,189,BBQ Joint,40.8115190627,-73.9502726727,1705,http://www.harlembarbq.com,https://foursquare.com/harlembarbq
